train_loss,train_mse_loss,train_l1_loss,active_features,val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2695370316505432,0.10315334051847458,27.82498550415039,25.052066802978516,0.0,1733334574,,False,914,b91fe_00000,2024-12-04_17-49-34,7.723783016204834,3161.718878507614,376,8eb6279495b3,172.19.2.2,3161.718878507614,914
0.2687752842903137,0.10303819179534912,27.716856002807617,25.075950622558594,0.0,1733334575,,False,915,b91fe_00000,2024-12-04_17-49-35,0.8172874450683594,3162.5361659526825,376,8eb6279495b3,172.19.2.2,3162.5361659526825,915
0.2685997784137726,0.10278746485710144,27.729433059692383,25.06878662109375,0.0,1733334576,,False,916,b91fe_00000,2024-12-04_17-49-36,0.8110661506652832,3163.347232103348,376,8eb6279495b3,172.19.2.2,3163.347232103348,916
0.2683617174625397,0.10239146649837494,27.75584602355957,25.032489776611328,0.0,1733334580,,False,917,b91fe_00000,2024-12-04_17-49-40,4.005258083343506,3167.3524901866913,376,8eb6279495b3,172.19.2.2,3167.3524901866913,917
0.2706926167011261,0.10400263965129852,27.876209259033203,24.987401962280273,0.0,1733334585,,False,918,b91fe_00000,2024-12-04_17-49-45,5.540109634399414,3172.8925998210907,376,8eb6279495b3,172.19.2.2,3172.8925998210907,918
0.27042365074157715,0.10369320213794708,27.88297462463379,25.02234649658203,0.0,1733334586,,False,919,b91fe_00000,2024-12-04_17-49-46,0.8209846019744873,3173.713584423065,376,8eb6279495b3,172.19.2.2,3173.713584423065,919
0.2690792381763458,0.10309870541095734,27.757564544677734,24.939586639404297,0.0,1733334587,,False,920,b91fe_00000,2024-12-04_17-49-47,1.558901309967041,3175.272485733032,376,8eb6279495b3,172.19.2.2,3175.272485733032,920
0.269301176071167,0.10296061635017395,27.817771911621094,24.977319717407227,0.0,1733334591,,False,921,b91fe_00000,2024-12-04_17-49-51,3.691619634628296,3178.9641053676605,376,8eb6279495b3,172.19.2.2,3178.9641053676605,921
0.2700237035751343,0.10344748198986053,27.857181549072266,25.047565460205078,0.0,1733334599,,False,922,b91fe_00000,2024-12-04_17-49-59,7.536837816238403,3186.500943183899,376,8eb6279495b3,172.19.2.2,3186.500943183899,922
0.2714571952819824,0.10428228229284286,27.957304000854492,25.10201072692871,0.0,1733334600,,False,923,b91fe_00000,2024-12-04_17-50-00,0.8102707862854004,3187.3112139701843,376,8eb6279495b3,172.19.2.2,3187.3112139701843,923
0.2704191207885742,0.10338394343852997,27.933937072753906,25.02953338623047,0.0,1733334600,,False,924,b91fe_00000,2024-12-04_17-50-00,0.8127691745758057,3188.12398314476,376,8eb6279495b3,172.19.2.2,3188.12398314476,924
0.2701473832130432,0.10286238044500351,27.97571563720703,25.024642944335938,0.0,1733334606,,False,925,b91fe_00000,2024-12-04_17-50-06,5.227776765823364,3193.3517599105835,376,8eb6279495b3,172.19.2.2,3193.3517599105835,925
